Key,Source,Context,Changes,English,French,German,Klingon,Spanish
boiledMeat,items,Food,KgNone,水煮肉,Viande bouillie,Gekochtes Fleisch,,Carne cocida
boiledMeatDesc,items,Food,EnChanged,"虽然没有烤肉好吃，但是制作方便，能适当填饱肚子。","Bien qu'elle ait moins de goût que la viande grillée, la viande bouillie attire moins l'attention des zombies.",Es ist zwar nicht so lecker wie gegrilltes Wildbret aber mindestens so nahrhaft.,,"Aunque no sabe igual de bien que a la parrilla, la carne cocida es prácticamente imperceptible para los zombis."
bottledRiverWater,items,Food,KgNone,一瓶浑水,Eau trouble en bouteille,Flasche trübes Wasser,,Agua turbia embotellada
bottledRiverWaterDesc,items,Food,KgNone,恶心的浑水，但是在世界末日你可不能挑三拣四。可以在营火上煮沸可以净化。,"De l'eau trouble dégoutante. Mais bon, c'est l'apocalypse. Ne faites pas la fine bouche. Faites-la bouillir sur un feu de camp pour la purifier.","Ekliges trübes Wasser, aber es ist die Apokalypse. Da darf man nicht wählerisch sein. Koch das Wasser am Lagerfeuer, damit es trinkbar wird.",,"Asquerosa agua turbia, pero estamos en el apocalipsis. ¡No puedes ponerte quisquilloso! Hiérvela en una fogata para purificarla."
bottledWater,items,Food,KgNone,瓶装水,Eau en bouteille,Flasche Wasser,,Agua embotellada
bottledWaterDesc,items,Food,KgNone,新鲜的瓶装水，是你在世界末日能找到最新鲜的水了。,"De l'eau fraîche en bouteille. Enfin, aussi fraîche qu'elle puisse l'être en période d'apocalypse.","Eine Flasche mit frischem Wasser. Na ja, so frisch, wie es während der Apokalypse geht.",,"Agua fresca embotellada. Bueno, tan fresca como puede ser en el apocalipsis."
canBeef,items,Food,KgNone,大罐牛肉,Grande ration de bœuf,Große Rindfleisch-Ration,,Gran porción de ternera
canBeefDesc,items,Food,KgNone,这并不是上好的牛肉，但是这罐牛肉也能喂饱你！祝你有个好胃口！,"Ça ne provient pas de votre restaurant à viandes préféré, mais ça vous remplira l'estomac. Bon appétit !","Dein Lieblings-Steakhouse ist es nicht, aber diese Dose Rindfleisch wird deinen Bauch füllen. Guten Appetit!",,"No es de tu asador favorito, pero te saciará. ¡Buen provecho!"
canBoiledWater,items,Food,KgNone,开水,Eau bouillie,Konserve mit Wasser,,Agua hervida
canBoiledWaterDesc,items,Food,KgNone,烧开的水喝起来更安全了。也许吧。,L'eau bouillie est potable. Sûrement.,Gekochtes Wasser kann bedenkenlos getrunken werden. Wahrscheinlich.,,El agua hervida es segura. Probablemente.
canCatfood,items,Food,KgNone,猫粮罐头,Conserve de pâtée pour chat,Dose Katzenfutter,,Lata de comida para gatos
canCatfoodDesc,items,Food,KgNone,"一罐美味的猫粮。你不会吃的，对吧？","Cette nourriture est un mets délicat. Pour les chats. Vous n'allez pas en manger, n'est-ce pas ?","Eine Dose mit Katzenfutter ist eine Delikatesse. Für Katzen. Du hast nicht vor, das zu essen, oder?",,"Una lata de Whiskas es un deleite. Para gatos. No te la vas a comer, ¿o sí?"
canChicken,items,Food,KgNone,鸡肉罐头,Ration de poulet,Hühnchen-Ration,,Porción de pollo
canChickenDesc,items,Food,KgNone,"吃起来跟鸡肉一样。好吧，其实是人造的，上面还带着点灰呢。","Ça a un goût de poulet. Enfin, un goût de vieux poulet synthétique plein de terre.","Schmeckt nach Hühnchen. Na ja, wohl eher altes, künstliches Huhn mit etwas Dreck darüber.",,"Sabe a pollo. Bueno, pollo sintético bastante viejo, cubierto de suciedad."
canChili,items,Food,KgNone,辣椒罐头,Conserve de chili,Dose Chili,,Lata de chili
canChiliDesc,items,Food,KgNone,罐头辣椒吃起来很顺口。,"La réserve de chili descend bien, mais attention à sa petite touche piquante.","Dosenchili ist schnell verschlungen, die Blähungen sind aber nicht ganz ohne.",,"Esta reserva de chili se digiere suavemente, ¡pero ten cuidado con el picante final, Paco!"
canDogfood,items,Food,KgNone,狗粮罐头,Conserve de pâtée pour chien,Dose Hundefutter,,Lata de comida para perros
canDogfoodDesc,items,Food,KgNone,你一直想过狗的生活，现在你有狗粮了，好好享受吧！,Vous avez toujours rêvé d'être un chien. Amusez-vous bien !,"Du hast dir immer gewünscht, das Leben eines Hundes zu führen. Genieß es!",,Porque siempre has querido vivir como un perro. ¡Disfruta!
canHam,items,Food,KgNone,火腿罐头,Conserve de jambon,Dosenfleisch,,Lata de jamón
canHamDesc,items,Food,KgNone,一个上等的火腿罐头，是午餐绝配。,"Conserve de jambon de très bonne qualité de la marque Shamway, le top du top des ersatz de viande. Le déjeuner des champions.","Eine Dose mit Qualitätsschinken von Shamway, dem Marktführer in der Sparte fleischähnliche Produkte. Ein Mahl für Champions.",,"Una lata de jamón Shamway de alta calidad, del productor número 1 de productos cárnicos. El almuerzo de los campeones."
canLamb,items,Food,KgNone,羊肉罐头,Rations d'agneau,Lamm-Ration,,Porción de cordero
canLambDesc,items,Food,KgNone,世界末日之后羊肉最好吃了。,Les rations d'agneau sont parfaites pour ceux qui sont loin d'être doux comme des agneaux pendant l'apocalypse.,"Lamm-Rationen sind toll, wenn die Welt untergegangen ist und du das Weite suchst.",,Las porciones de cordero son geniales cuando el mundo se ha acabado y estás a la fuga.
canMiso,items,Food,KgNone,味噌罐头,Conserve de miso,Dose Misosuppe,,Lata de miso
canMisoDesc,items,Food,KgNone,是时候用味增汤来增加点滋味了。嗯~很不错。,C'est l'heure de la soupe miso. Miam miam.,"Eine leckere Misosuppe ist jetzt angesagt. Mmmmm, lecker.",,"Es hora de tomar algo de sopa de miso. ¡Mmm, deliciosa!"
canMurkyWater,items,Food,KgNone,一罐脏水,Conserve d'eau trouble,Konserve mit trübem Wasser,,Lata de agua turbia
canMurkyWaterDesc,items,Food,KgNone,一罐脏水看起来并不诱人，但是也只能这样了。可以在营火上煮沸可以净化。,"Pas très appétissant, mais ça fera l'affaire. Purifiez-la en la faisant bouillir sur un feu de camp.","Macht nicht gerade Lust auf mehr, muss aber reichen. Kann am Lagerfeuer gekocht werden, damit es trinkbar wird.",,"No es demasiado apetecible, pero tendrá que serlo. Puedes hervirla en una fogata para purificarla."
canPasta,items,Food,KgNone,意大利面罐头,Conserve de pâtes,Dose Nudeln,,Lata de pasta
canPastaDesc,items,Food,KgNone,欢迎来到意大利！,"Ça, c'est italien ! Che figata !",Das nenne ich italienisch! Che figata!,,¡Comida italiana! Che figata!
canPears,items,Food,KgNone,梨肉罐头,Conserve de poires,Dose Birnen,,Lata de peras
canPearsDesc,items,Food,KgNone,里面有大小用来吃刚刚好的梨子。,Gardez la ligne en mangeant des poires en conserve.,"Behalte deine perfekte Birnenform bei, indem du Birnen aus der Dose isst.",,Come peras enlatadas para mantener esa perfecta forma de pera.
canPeas,items,Food,KgNone,豌豆罐头,Conserve de petits pois,Dose Erbsen,,Lata de guisantes
canPeasDesc,items,Food,KgNone,你和你的豌豆罐头现在已经分不开了。,Vos petits pois deviendront vos petits potes et vous obtiendrez votre dose quotidienne de légumes.,Zähle Erbsen und iss dein tägliches Gemüse. Das sind zwei Fliegen mit einer Klappe.,,"Tú y tu lata de guisantes serán inseparables. Además, obtendrás tu ración diaria de verduras."
canSalmon,items,Food,KgNone,三文鱼罐头,Conserve de saumon,Dose Lachs,,Lata de salmón
canSalmonDesc,items,Food,KgNone,享受这罐富含营养的三文鱼吧。,Savourez cette bonne conserve de saumon.,Genieß diese gesunde Dose Lachs.,,Disfruta esta deliciosa lata de salmón.
canSoup,items,Food,KgNone,鸡汤,Soupe de poulet,Hühnersuppe,,Sopa de pollo
canSoupDesc,items,Food,KgNone,鸡汤对心灵和肚子都好。,La soupe de poulet vous réchauffera l'âme aussi bien que le corps.,Hühnersuppe hält Körper und Geist zusammen.,,La sopa de pollo puede mantener el cuerpo y el alma unidos...
canStock,items,Food,KgNone,高汤罐头,Conserve de bouillon,Dose Fond,,Lata de caldo
canStockDesc,items,Food,KgNone,你可以把高汤罐头存起来，也能现在就吃掉。,Conservez votre conserve de bouillon ou dégustez-la dès maintenant.,Stell dir Lebensmittel-Fonds aus Fond zusammen. Du könntest ihn aber auch gleich essen.,,Puedes tomártelo ahora o guardarlo para más tarde.
canTuna,items,Food,KgNone,金枪鱼罐头,Conserve de thon,Dose Thunfisch,,Lata de atún
canTunaDesc,items,Food,KgNone,一罐金枪鱼，或者说是废土上的肌肉。,"Une conserve de thon, plus connu sous le nom de poulet des terres désolées.","Eine Dose mit Thunfisch, der Standardmahlzeit aller Ödlandbewohner.",,"Una lata de atún, también conocida como el pollo del páramo."
charredMeat,items,Food,KgNone,烧焦的肉,Viande brûlée,Verkohltes Wildbret,,Carne chamuscada
charredMeatDesc,items,Food,EnChanged,烧焦的肉总比生肉要好。它会让你脱水，但是能提升健康度。,"La viande brûlée est bien meilleure que la viande crue. Elle vous déshydrate, mais améliore votre bien-être. Susceptible d'attirer des zombies si vous la portez.","Verkohltes Wildbret ist besser als rohes Wildbret. Es wird dich dehydrieren, dafür aber dein Wohlbefinden erhöhen.",,"La carne chamuscada es mejor que la carne cruda. Te deshidrata, pero mejorará tu bienestar. Puede atraer zombis si la llevas encima."
coffee,items,Food,KgNone,咖啡,Café,Kaffee,,Café
coffeeDesc,items,Food,KgNone,"咖啡可以在短时间内让你保持兴奋状态，并且在短时间内维持你的体温。","Le café vous donne de l'énergie, maintient votre endurance à un niveau élevé et vous donne chaud pendant une durée limitée.","Kaffee verleiht dir Energie, hält deine Ausdauer auf einem hohen Niveau und wärmt dich für begrenzte Zeit.",,"El café te da energía, aumenta tu resistencia y te ayuda a entrar en calor por un rato."
cornBread,items,Food,KgNone,玉米面包,Pain de maïs,Maisbrot,,Pan de maíz
cornBreadDesc,items,Food,KgNone,一片玉米面包可以喂饱你，提升你的健康度。,Un morceau de pain de maïs vous remplit l'estomac et améliore votre bien-être.,Ein Stück Maisbrot füllt deinen Bauch und verbessert dein Wohlbefinden.,,Un trozo de pan de maíz te saciará y mejorará tu bienestar.
cornMeal,items,Food,KgNone,玉米粉,Farine de maïs,Maismehl,,Harina de maíz
cornMealDesc,items,Food,KgNone,玉米粉在多个配方中都有用到。,La farine de maïs est utilisée pour plusieurs compositions au feu de camp.,Maismehl kann für verschiedene Rezepte am Lagerfeuer benutzt werden.,,La harina de maíz se usa en varias recetas en la fogata.
cornOnTheCob,items,Food,KgNone,玉米棒,Épi de maïs doux,Gekochter Maiskolben,,Mazorca de maíz
cornOnTheCobDesc,items,Food,KgNone,玉米棒可以喂饱你，提升你的健康度。,L'épi de maïs doux vous remplit l'estomac et améliore votre bien-être.,Gekochte Maiskolben machen satt und verbessern dein Wohlbefinden.,,Una mazorca de maíz te saciará y mejorará tu bienestar.
egg,items,Food,KgNone,蛋,Œuf,Ei,,Huevo
eggboiled,items,Food,KgNone,水煮蛋,Œuf dur,Gekochtes Ei,,Huevo cocido
eggboiledDesc,items,Food,KgNone,水煮蛋可以填饱肚子，还能增加少许健康度。,L'œuf dur vous remplit l'estomac et améliore légèrement votre bien-être.,Ein gekochtes Ei macht satt und erhöht dein Wohlbefinden leicht.,,Un huevo cocido te saciará y mejorará un poco tu bienestar.
eggDesc,items,Food,KgNone,蛋可以生吃，但是最好还是烧熟了吃，在多个配方里也有用到。,"Les œufs peuvent être mangés crus, mais devraient être cuits. Ils sont utilisés pour plusieurs compositions au feu de camp.","Eier können roh gegessen werden, sind gekocht aber besser. Sie finden in diversen Lagerfeuer-Rezepten Verwendung.",,"Los huevos se pueden comer crudos, pero es mejor cocinarlos. Se usan en varias recetas en la fogata."
foodHoney,items,Food,KgNone,一罐蜂蜜,Pot de miel,Glas Honig,,Tarro de miel
foodHoneyDesc,items,Food,KgNone,"蜂蜜是大自然的奇迹，不仅可以恢复耐力和健康度，还能治愈第一阶段的感染。","Le miel est l'un des miracles de Mère nature. Il restaure votre endurance, améliore votre bien-être et peut également traiter le début d'une infection.","Honig ist eines der Wunder von Mutter Natur. Er stellt nicht nur Ausdauer wieder her und erhöht dein Wohlbefinden, er kann auch das erste Stadium einer Infektion heilen.",,"La miel es uno de los milagros de la madre naturaleza. No solo restaura la resistencia y proporciona bienestar, sino que también cura infecciones de primer grado."
foodYuccaFruit,items,Food,KgNone,丝兰果,Yucca,Yucca-Frucht,,Yuca
foodYuccaJuice,items,Food,KgNone,丝兰果汁,Jus de yucca,Yucca-Saft,,Jugo de yuca
foodYuccaJuiceDesc,items,Food,KgNone,"丝兰果汁可以让你凉爽，给你补水，补充耐力。 ","Le jus de yucca peut vous rafraîchir, vous hydrater et vous offrir l'endurance d'un tyrannosaure en rut. ",Yucca-Saft kann dich abkühlen und hydrieren. Er gibt dir auch die Ausdauer eines sexuellen Raubtiers.,,El jugo de yuca te puede refrescar y darte tanta resistencia como la de un tiranosaurio sexual.
goldenRodTea,items,Food,KgNone,麒麟草茶,Thé à verge d'or,Goldrutentee,,Té de vara de oro
goldenRodTeaDesc,items,Food,KgNone,这瓶甘甜的麒麟草茶可以治愈痢疾。,Vous avez la dysenterie ? Cette bouteille de thé de gerbe d'or sucré vous guérira.,Hast du Dysenterie? Diese Flasche mit süßem Goldrutentee wird sie heilen.,,¿Tienes disentería? Esta botella de té de vara de oro dulce te curará.
grainAlcohol,items,Food,KgNone,谷物酒精,Alcool de grain,Spiritus,,Alcohol de grano
grainAlcoholDesc,items,Food,KgNone,谷物酒精可以在营火处用烧杯制作，可以用于制作自制汽油或是急救包。,L'alcool de grain peut être fabriqué dans un bécher sur le feu de camp. Très pratique pour une composition d'essence maison et les trousses de premiers soins.,Spiritus kann in einem Messbecher am Lagerfeuer gefertigt werden. Nützlich für die Fertigung von Benzin und Verbandskasten.,,Se puede elaborar alcohol de grano en un matraz en una fogata. Muy útil para el gas casero y botiquines de primeros auxilios.
grilledMeat,items,Food,KgNone,烤肉,Viande grillée,Gegrilltes Wildbret,,Carne a la parrilla
grilledMeatDesc,items,Food,EnChanged,"烤肉不仅营养丰富，可以填饱肚子，还能提升健康度。","Viande ! Viande cuite ! Bonne ! Nourrit, remplit et améliore votre bien-être. Susceptible d'attirer des zombies si vous la portez.","Fleisch! Fleisch auf Feuer! Gut! Nahrhaft, sättigend und erhöht dein Wohlbefinden.",,"¡Carne! ¡Carne cocinada! ¡Bien! Es nutritiva, te saciará y mejorará tu bienestar. Puede atraer zombis si la llevas encima."
meatStew,items,Food,KgNone,肉汤,Ragoût de viande,Wildbreteintopf,,Estofado de carne
meatStewDesc,items,Food,KgNone,"如果一个幸存者不会做肉汤的话那就不值得给他盐。能提升健康度！",Un survivant ne vaut rien s'il ne sait pas cuisiner un ragoût de viande. Celui-ci améliore également le bien-être !,"Wer keinen Wildbreteintopf zubereiten kann, darf sich nicht Überlebender schimpfen. Erhöht auch das Wohlbefinden!",,Un sobreviviente no es digno de llamarse así si no puede preparar un estofado de carne. ¡También aumenta el bienestar!
moldyBread,items,Food,KgNone,发霉的面包,Pain moisi,Schimmeliges Brot,,Pan mohoso
rawMeat,items,Food,KgNone,生肉,Viande crue,Wildbret,,Carne cruda
rawMeatDesc,items,Food,EnChanged,"肉可以生吃，但是不到万不得已最好不要这么做，会吃坏肚子的。","La viande peut être mangée crue, mais elle est meilleure brulée, grillée, bouillie ou transformée en ragoût sur un feu de camp. Susceptible d'attirer des zombies si vous la portez.","Wildbret kann roh gegessen werden. Am Lagerfeuer verkohlt, gegrillt, gekocht oder im Eintopf ist es allerdings besser.",,"La carne se puede comer cruda, pero es mejor que esté chamuscada, hecha a la parrilla, hervida o en estofado en una fogata. Puede atraer zombis si la llevas encima."
redTea,items,Food,KgNone,红茶,Thé rouge,Roter Tee,,Té rojo
